Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2016,II,Seriatopora spp.,Anthozoa,Scleractinia,Pocilloporidae,Seriatopora,CN,ID,,20.0,,raw corals,,T,W
2016,II,Acanthastrea spp.,Anthozoa,Scleractinia,Mussidae,Acanthastrea,IT,ID,,3.0,8.0,live,,T,W
2016,I,Microcebus spp.,Mammalia,Primates,Cheirogaleidae,Microcebus,DE,MG,,58.9,58.9,specimens,g,S,W
2016,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TW,JP,ZA,,22.0,skins,,T,C
2016,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,FR,TW,AU,1.0,,leather products (small),,T,R
2016,II,Dendrobium hybrid,,Orchidales,Orchidaceae,Dendrobium,US,CN,,,165.0,live,,T,A
2016,II,Herpolitha spp.,Anthozoa,Scleractinia,Fungiidae,Herpolitha,US,AU,,3.0,,live,,T,W
2016,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,AT,RU,,5.0,,skins,,H,W
2016,II,Catalaphyllia jardinei,Anthozoa,Scleractinia,Caryophylliidae,Catalaphyllia,CH,NL,AU,,10.0,live,,T,W
2016,II,Nepenthes lowii,,Nepenthales,Nepenthaceae,Nepenthes,TW,JP,,,3.0,live,,T,A
2016,II,Gongora escobariana,,Orchidales,Orchidaceae,Gongora,DE,CO,,1.0,,live,,T,A
2016,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,ZM,,,1.0,trophies,,H,W
2016,II,Lynx canadensis,Mammalia,Carnivora,Felidae,Lynx,GR,AE,CA,,61.0,garments,,T,W
2016,II,Schomburgkia undulata,,Orchidales,Orchidaceae,Schomburgkia,DE,CO,,2.0,,live,,T,A
2016,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,ID,HK,US,,550.0,leather products (small),,T,W
2016,II,Felidae hybrid,Mammalia,Carnivora,Felidae,,CA,US,,,8.0,live,,T,C
2016,II,Lobophyllia hemprichii,Anthozoa,Scleractinia,Mussidae,Lobophyllia,US,AU,,570.0,,live,,T,W
2016,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,DE,ID,,2152.0,3622.0,live,,T,W
2016,II,Huso huso x acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Huso,SG,IT,,5.55,,caviar,kg,T,C
2016,II,Favites spp.,Anthozoa,Scleractinia,Faviidae,Favites,HK,AU,,25.0,,live,,T,W
2016,II,Parodia comarapana,,Caryophyllales,Cactaceae,Parodia,TH,MY,,,5000.0,live,,T,A
2016,II,Monodon monoceros,Mammalia,Cetacea,Monodontidae,Monodon,CA,DK,GL,,1.0,specimens,kg,S,W
2016,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,US,ZA,,4.0,,live,,Z,D
2016,II,Troides dohertyi,Insecta,Lepidoptera,Papilionidae,Troides,DE,ID,,6.0,20.0,bodies,,T,F
2016,II,Puma concolor,Mammalia,Carnivora,Felidae,Puma,AT,AR,,2.0,3.0,trophies,,H,C
2016,II,Galaxea astreata,Anthozoa,Scleractinia,Oculinidae,Galaxea,AT,ID,,18.0,15.0,live,,T,W
2016,II,Lobophyllia spp.,Anthozoa,Scleractinia,Mussidae,Lobophyllia,BR,AE,AU,,170.0,live,,T,W
2016,II,Scolymia lacera,Anthozoa,Scleractinia,Mussidae,Scolymia,HK,US,,,5.0,live,,T,W
2016,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,IT,ZA,2.0,2.0,leather products (large),,T,C
2016,II,Cleistocactus spp.,,Caryophyllales,Cactaceae,Cleistocactus,UA,NL,,,146.0,live,,,A
2016,II,Astrophytum capricorne,,Caryophyllales,Cactaceae,Astrophytum,CH,FR,,,1.0,live,,T,A
2016,II,Mammillaria rhodantha,,Caryophyllales,Cactaceae,Mammillaria,NO,NL,,,401.0,live,,,A
2016,II,Scleractinia spp.,Anthozoa,Scleractinia,,,US,ID,,117.0,,live,,T,F
2016,II,Stelis azuayensis,,Orchidales,Orchidaceae,Stelis,DE,EC,,3.0,,live,,T,A
2016,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IE,MC,AU,,1.0,leather products (small),,P,C
2016,II,Puma concolor,Mammalia,Carnivora,Felidae,Puma,US,AR,,18.0,,hair,,M,W
2016,III,Pavo cristatus,Aves,Galliformes,Phasianidae,Pavo,US,KE,GB,42696.0,,feathers,,T,C
2016,II,Pseudolaelia spp.,,Orchidales,Orchidaceae,Pseudolaelia,DE,BR,,28.0,,live,,T,A
2016,II,Heterotaxis spp.,,Orchidales,Orchidaceae,Heterotaxis,DE,PE,,4.0,,live,,T,A
2016,II,Acipenser stellatus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,TH,FR,BG,,1.45,caviar,kg,T,C
2016,I,Pongo abelii,Mammalia,Primates,Hominidae,Pongo,US,AU,,1.0,,live,,Z,C
2016,II,Aerides quinquevulnera,,Orchidales,Orchidaceae,Aerides,SG,PH,,,3.0,live,,T,A
2016,II,Angraecum bicallosum,,Orchidales,Orchidaceae,Angraecum,US,MG,,8.0,,live,,T,W
2016,I,Phragmipedium hybrid,,Orchidales,Orchidaceae,Phragmipedium,US,CA,,1.0,,live,,T,A
2016,II,Montipora spp.,Anthozoa,Scleractinia,Acroporidae,Montipora,SM,TO,,10.0,,raw corals,,T,W
2016,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,BE,TZ,,1.0,,skins,,H,W
2016,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,MC,IT,CO,18.0,11.0,leather products (small),,T,C
2016,II,Cuora aurocapitata,Reptilia,Testudines,Geoemydidae,Cuora,HK,JP,AT,2.0,1.0,live,,T,C
2016,II,Euphorbia curvirama,,Euphorbiales,Euphorbiaceae,Euphorbia,CH,NL,,,10.0,live,,,A
2016,II,Aloe brevifolia,,Liliales,Liliaceae,Aloe,TR,NL,,,648.0,live,,,A
2016,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,CA,,,,9.0,skulls,,H,W
2016,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,NO,CA,,6.0,,trophies,,H,W
2016,II,Vicugna vicugna,Mammalia,Artiodactyla,Camelidae,Vicugna,CH,IT,PE,,30.0,cloth,,T,W
2016,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,CA,IT,ID,,4.0,leather products (large),,T,W
2016,II,Dalbergia retusa,,Fabales,Leguminosae,Dalbergia,KR,ES,XX,,0.05,sawn wood,m3,T,O
2016,II,Acropora efflorescens,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,34.0,,live,,T,C
2016,II,Euphyllia yaeyamaensis,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,GT,US,ID,,1.0,live,,T,F
2016,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,CH,US,,,1050.0,specimens,ml,M,C
2016,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,KR,IT,VN,,1.0,skin pieces,,T,C
2016,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,MY,SG,AU,1299.0,,skins,,T,C
2016,II,Athene cunicularia,Aves,Strigiformes,Strigidae,Athene,ES,AR,,550.0,1185.0,specimens,,S,W
2016,II,Acanthastrea spp.,Anthozoa,Scleractinia,Mussidae,Acanthastrea,TR,ID,,,71.0,live,,T,F
2016,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,QA,IT,ZM,42.0,89.0,leather products (small),,T,R
2016,II,Acropora aculeus,Anthozoa,Scleractinia,Acroporidae,Acropora,US,ID,,4.0,,live,,T,C
2016,II,Sarracenia alata,,Nepenthales,Sarraceniaceae,Sarracenia,SA,NL,,,6.0,live,,,A
2016,II,Mammillaria prolifera,,Caryophyllales,Cactaceae,Mammillaria,BQ,NL,,,8.0,live,,,A
2016,II,Gonystylus spp.,,Myrtales,Thymelaeaceae,Gonystylus,TR,MY,,,34.4553,sawn wood,m3,T,W
2016,II,Felis silvestris,Mammalia,Carnivora,Felidae,Felis,CA,US,ZW,,1.0,trophies,,H,W
2016,II,Cyphastrea spp.,Anthozoa,Scleractinia,Faviidae,Cyphastrea,DK,ID,,20.0,50.0,live,,T,F
2016,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,ID,FR,ID,,30.0,leather products (small),,T,W
2016,II,Tillandsia xerographica,,Bromeliales,Bromeliaceae,Tillandsia,JP,TH,GT,30.0,,live,,T,A
2016,II,Cattleya schilleriana,,Orchidales,Orchidaceae,Cattleya,DE,TW,,30.0,,live,,T,A
2016,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,AU,US,,,5.0,specimens,ml,T,F
2016,II,Cycas revoluta,,Cycadales,Cycadaceae,Cycas,IT,BR,,14900.0,,live,,T,A
2016,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,AU,FR,US,,65.0,skin pieces,,T,W
2016,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,BE,,,1.0,1.0,trophies,,H,W
2016,II,Holcoglossum amesianum,,Orchidales,Orchidaceae,Holcoglossum,US,IN,,,32.0,live,,T,A
2016,II,Cleistocactus spp.,,Caryophyllales,Cactaceae,Cleistocactus,SR,NL,,,32.0,live,,,A
2016,II,Haliaeetus leucocephalus,Aves,Falconiformes,Accipitridae,Haliaeetus,US,MX,,1.0,,feathers,,P,I
2016,II,Goniopora spp.,Anthozoa,Scleractinia,Poritidae,Goniopora,CL,US,XX,,3.0,live,,T,I
2016,II,Cyrtochilum gargantua,,,,,CA,PE,,,10.0,live,,T,A
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,SK,CH,TD,1.0,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,ID,HK,SD,,1.0,leather products (small),,T,W
2016,II,Goniastrea spp.,Anthozoa,Scleractinia,Faviidae,Goniastrea,IR,ID,,,15.0,live,,T,W
2016,II,Madracis spp.,Anthozoa,Scleractinia,Pocilloporidae,Madracis,BR,SH,,,20.0,live,,S,W
2016,II,Acanthastrea spp.,Anthozoa,Scleractinia,Mussidae,Acanthastrea,CL,US,ID,,2.0,live,,T,W
2016,II,Odontoglossum hybrid,,Orchidales,Orchidaceae,Odontoglossum,MV,NL,,,42.0,live,,,A
2016,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,IL,FR,ZW,,2.0,leather products (large),,T,C
2016,II,Carcharodon carcharias,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,SE,ZA,,116.0,,specimens,,S,W
2016,II,Acipenser naccarii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,TH,FR,IT,,1.85,caviar,kg,T,C
2016,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,ES,AE,DE,2.0,1.0,live,,T,D
2016,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,AU,,1.0,,derivatives,,P,R
2016,II,Kefersteinia graminea,,Orchidales,Orchidaceae,Kefersteinia,DE,CO,,2.0,,live,,T,A
2016,II,Plerogyra sinuosa,Anthozoa,Scleractinia,Caryophylliidae,Plerogyra,KR,ID,,,10.0,live,,T,F
2016,II,Catasetum hybrid,,Orchidales,Orchidaceae,Catasetum,DE,TW,,653.0,,live,,T,A
2016,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,UY,ES,,,1.0,trophies,,H,F
2016,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,TH,,118.0,,specimens,,S,W
2016,II,Cattleya hybrid,,Orchidales,Orchidaceae,Cattleya,CN,JP,,2.0,,live,,E,A
2016,II,Papilionanthe vandarum,,Orchidales,Orchidaceae,Papilionanthe,US,IN,,,23.0,live,,T,A
2016,II,Dendrobium sulcatum,,Orchidales,Orchidaceae,Dendrobium,FR,TH,,15.0,,live,,T,A
2016,III,Pterocarpus erinaceus,,Fabales,Leguminosae,Pterocarpus,CN,GM,,72298.03,,logs,m3,T,W
2016,I,Caretta caretta,Reptilia,Testudines,Cheloniidae,Caretta,FR,MC,,,3.0,specimens,,S,W
2016,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,IL,DE,,,1.0,live,,Z,C
2016,II,Phalaenopsis hieroglyphica,,Orchidales,Orchidaceae,Phalaenopsis,SG,PH,,,15.0,live,,Q,A
2016,III,Pauxi pauxi,Aves,Galliformes,Cracidae,Pauxi,QA,AE,ES,,4.0,live,,T,C
2016,II,Thelocactus bicolor,,Caryophyllales,Cactaceae,Thelocactus,TH,CN,,,105.0,live,,T,A
2016,II,Equus zebra hartmannae,Mammalia,Perissodactyla,Equidae,Equus,US,SA,ZA,1.0,,skin pieces,,H,W
2016,II,Anguloa spp.,,Orchidales,Orchidaceae,Anguloa,DE,EC,,19.0,,live,,T,A
2016,I,Guarouba guarouba,Aves,Psittaciformes,Psittacidae,Guarouba,HK,PH,,1.0,1.0,live,,T,D
2016,II,Acipenser persicus,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,HK,FR,IR,0.151,,cosmetics,kg,T,W
2016,II,Equus zebra hartmannae,Mammalia,Perissodactyla,Equidae,Equus,BE,,,12.0,7.0,trophies,,H,W
2016,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,GB,NO,,,28.0,specimens,,S,O
2016,II,Tetramicra tenera,,Orchidales,Orchidaceae,Tetramicra,DE,CU,,,2.0,dried plants,,G,W
2016,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CN,SG,ID,200.0,201.0,skins,,T,C
2016,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,LC,FR,US,,6.0,leather products (small),,T,W
2016,II,Chelonoidis carbonarius,Reptilia,Testudines,Testudinidae,Chelonoidis,HK,GY,,,42.0,live,,,
2016,II,Aquilaria malaccensis,,Myrtales,Thymelaeaceae,Aquilaria,KW,IN,ID,,536.0,chips,kg,T,W
2016,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,DE,ZA,,3.0,,skeletons,,S,W
2016,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TW,FR,ZW,,1.0,leather products (small),,T,C
2016,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,JP,AE,US,1.0,1.0,leather products (small),,T,W
2016,II,Euphorbia hybrid,,Euphorbiales,Euphorbiaceae,Euphorbia,LB,NL,,,282.0,live,,,A
2016,II,Python breitensteini,Reptilia,Serpentes,Pythonidae,Python,US,HK,ID,,1.0,leather products (small),,T,W
2016,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,CN,FR,,250000.0,,specimens,,T,C
2016,II,Galanthus ikariae,,Liliales,Amaryllidaceae,Galanthus,US,NL,,,364050.0,roots,,T,A
2016,II,Hirudo medicinalis,Hirudinoidea,Arhynchobdellida,Hirudinidae,Hirudo,KR,LT,,,1000.0,live,,T,C
2016,II,Phelsuma borbonica,Reptilia,Sauria,Gekkonidae,Phelsuma,US,DE,,,6.0,live,,T,C
2016,II,Calyptorhynchus funereus,Aves,Psittaciformes,Cacatuidae,Calyptorhynchus,DE,QA,,,10.0,live,,B,F
2016,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,VA,DE,IT,,1.566,extract,g,T,C
2016,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,FI,,,2.0,2.0,trophies,,H,W
2016,I,Phragmipedium hirtzii,,Orchidales,Orchidaceae,Phragmipedium,FR,EC,,2.0,,live,,T,A
2016,II,Restrepia cymbula,,Orchidales,Orchidaceae,Restrepia,DE,EC,,47.0,,live,,T,A
2016,II,Gymnocalycium saglionis,,Caryophyllales,Cactaceae,Gymnocalycium,XX,NL,,,106.0,live,,,A
2016,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,TW,DE,PG,,5.0,leather products (small),,T,C
2016,II,Heteropsammia cochlea,Anthozoa,Scleractinia,Dendrophylliidae,Heteropsammia,SG,AU,,72.0,,live,,T,W
2016,I,Phragmipedium pearcei,,Orchidales,Orchidaceae,Phragmipedium,DE,EC,,51.0,,live,,T,D
2016,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,DE,CH,FR,17.0,,specimens,,S,F
2016,II,Rhipsalis baccifera,,Caryophyllales,Cactaceae,Rhipsalis,HK,NL,,,1682.0,live,,,A
2016,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,NL,CH,ZW,59.0,,leather products (small),,T,C
2016,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CH,IT,US,,9.0,leather products (small),,P,C
2016,II,Acipenser gueldenstaedtii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,AN,DE,,,0.66,caviar,kg,T,C
2016,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,FR,PG,,1.0,leather products (large),,T,C
2016,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AU,MO,AU,,1.0,leather products (small),,T,R
2016,I,Amazona auropalliata,Aves,Psittaciformes,Psittacidae,Amazona,PH,NL,,2.0,,live,,B,C
2016,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,SA,US,ID,,6.0,leather products (small),,T,W
2016,II,Dracula andreettae,,Orchidales,Orchidaceae,Dracula,FR,EC,,2.0,,live,,T,A
2016,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,NL,US,FR,13.50819,,extract,kg,T,C
2016,II,Cischweinfia rostrata,,Orchidales,Orchidaceae,Cischweinfia,DE,EC,,1.0,,live,,T,A
2016,II,Acipenser nudiventris,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,DE,RU,,1.0,,eggs (live),kg,T,C
2016,II,Masdevallia herradurae,,Orchidales,Orchidaceae,Masdevallia,DE,CO,,8.0,,live,,T,A
2016,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,HK,FR,VN,35.0,,skins,,T,C
2016,II,Dendrobium schoeninum,,Orchidales,Orchidaceae,Dendrobium,CH,DE,,,1.0,live,,Q,A
2016,II,Caulastraea spp.,Anthozoa,Scleractinia,Faviidae,Caulastraea,HK,ID,,378.0,582.0,live,,T,F
2016,II,Cattleya skinneri,,Orchidales,Orchidaceae,Cattleya,US,VE,,,10.0,live,,T,A
2016,II,Epidendrum paniculatum,,Orchidales,Orchidaceae,Epidendrum,JP,US,,6.0,,live,,T,A
2016,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,TR,ES,BO,13.4,31.27,skin pieces,kg,T,W
2016,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,BE,US,ID,,1.0,leather products (large),,T,W
2016,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,IT,ZA,TZ,1.0,,trophies,,H,W
2016,II,Calanthe triplicata,,Orchidales,Orchidaceae,Calanthe,CH,DE,,,1.0,live,,Q,A
2016,II,Rodriguezia batemanii,,Orchidales,Orchidaceae,Rodriguezia,US,PE,,,13.0,live,,T,A
2016,II,Python brongersmai,Reptilia,Serpentes,Pythonidae,Python,GB,HK,ID,,4050.0,skins,,T,W
2016,II,Astrophytum myriostigma,,Caryophyllales,Cactaceae,Astrophytum,TH,CN,,,220.0,live,,T,A
2016,I,Balaenidae spp.,Mammalia,Cetacea,Balaenidae,,FR,TN,XX,1.0,,specimens,,E,O
2016,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CN,DE,US,1879.0,4030.0,leather products (small),,T,W
2016,II,Ramphastos tucanus,Aves,Piciformes,Ramphastidae,Ramphastos,JM,GY,,,4.0,live,,T,W
2016,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,HK,PT,US,,371.0,leather products (large),,T,W
2016,II,Pilosocereus spp.,,Caryophyllales,Cactaceae,Pilosocereus,BH,NL,,,389.0,live,,,A
2016,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,AE,TH,,50.0,,live,,T,A
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,MC,FR,ML,2.0,2.0,skin pieces,,T,W
2016,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SG,CN,PG,7.0,,skins,,T,W
2016,I,Mustela nigripes,Mammalia,Carnivora,Mustelidae,Mustela,US,CA,,9.0,,live,,S,C
2016,II,Stylaster sanguineus,Hydrozoa,Stylasterina,Stylasteridae,Stylaster,IT,US,MH,,1.0,specimens,,S,W
2016,II,Ranitomeya vanzolinii,Amphibia,Anura,Dendrobatidae,Ranitomeya,FR,CA,,5.0,,live,,T,C
2016,I,Catreus wallichii,Aves,Galliformes,Phasianidae,Catreus,AR,PT,NL,,2.0,live,,T,C
2016,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,RU,IT,US,,2.0,leather products (large),,P,W
2016,II,Euphyllia glabrescens,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,MX,US,SB,,85.0,live,,T,W
2016,II,Phocoena spinipinnis,Mammalia,Cetacea,Phocoenidae,Phocoena,FR,CH,XX,2.0,,jewellery,,Q,O
2016,II,Habenaria spp.,,Orchidales,Orchidaceae,Habenaria,IT,MY,,30.0,,live,,T,A
2016,I,Ara macao,Aves,Psittaciformes,Psittacidae,Ara,VN,NL,,,1.0,live,,T,C
2016,II,Iguana iguana,Reptilia,Sauria,Iguanidae,Iguana,US,NI,,1.0,,meat,kg,P,I
2016,II,Sigmatostalix spp.,,Orchidales,Orchidaceae,Sigmatostalix,CH,DE,,,1.0,live,,Q,A
2016,II,Aloe arborescens,,Liliales,Liliaceae,Aloe,AM,GE,,,4500.0,leaves,kg,T,A
2016,II,Aratinga solstitialis,Aves,Psittaciformes,Psittacidae,Aratinga,US,DE,US,1.0,1.0,live,,P,F
2016,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,ID,ES,AU,,3.0,leather products (small),,T,R
2016,II,Lorius garrulus,Aves,Psittaciformes,Loriidae,Lorius,TW,BE,NL,,2.0,live,,T,C
2016,II,Hippocampus erectus,Actinopteri,Syngnathiformes,Syngnathidae,Hippocampus,US,BS,,5.0,50.0,specimens,,S,W
2016,II,Cymbidium dayanum,,Orchidales,Orchidaceae,Cymbidium,TH,PH,,,100.0,live,,T,A
2016,II,Restrepia trichoglossa,,Orchidales,Orchidaceae,Restrepia,FR,EC,,4.0,,live,,T,A
2016,II,Euphyllia divisa,Anthozoa,Scleractinia,Caryophylliidae,Euphyllia,SM,AU,,17.0,,raw corals,,T,W
2016,II,Avonia quinaria,,Caryophyllales,Portulacaceae,Avonia,BE,ZA,,200.0,,live,,T,A
2016,II,Python molurus,Reptilia,Serpentes,Pythonidae,Python,JP,NL,VN,44.0,,leather products (small),,T,C
2016,II,Furcifer pardalis,Reptilia,Sauria,Chamaeleonidae,Furcifer,JP,DE,,60.0,60.0,live,,T,C
2016,II,Ara ararauna,Aves,Psittaciformes,Psittacidae,Ara,LV,UA,,1.0,,live,,Q,C
2016,II,Caiman crocodilus yacare,Reptilia,Crocodylia,Alligatoridae,Caiman,SG,MO,BO,,1.0,leather products (small),,T,W
2016,II,Acipenser baerii,Actinopteri,Acipenseriformes,Acipenseridae,Acipenser,TR,DE,FR,,13.55462,extract,g,T,C
2016,II,Sophronitis coccinea,,Orchidales,Orchidaceae,Sophronitis,JP,AR,,30.0,,live,,T,A
2016,II,Cyanoramphus auriceps,Aves,Psittaciformes,Psittacidae,Cyanoramphus,AE,IT,SK,50.0,,live,,T,C
2016,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,CA,NL,ID,,23.0,leather products (small),,T,W
2016,II,Echinopora spp.,Anthozoa,Scleractinia,Faviidae,Echinopora,BE,ID,,145.0,190.0,live,,T,F
2016,II,Nandayus nenday,Aves,Psittaciformes,Psittacidae,Nandayus,HK,DK,,,1.0,live,,T,C
2016,II,Barnardius zonarius,Aves,Psittaciformes,Psittacidae,Barnardius,CA,NL,,,10.0,live,,T,C
2016,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,US,,,13.0,63.0,skulls,,H,W
2016,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,US,FJ,,3513.0,,live,,T,W
2016,II,Epidendrum dichaeoides,,Orchidales,Orchidaceae,Epidendrum,US,PE,,,6.0,live,,T,A
2016,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,BE,KE,,1800.0,,specimens,ml,S,W
2016,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,RU,ZW,,,2.0,skulls,,H,W
2016,I,Falco rusticolus,Aves,Falconiformes,Falconidae,Falco,GB,AE,CA,,1.0,specimens,,S,C
2016,I,Phragmipedium wallisii,,Orchidales,Orchidaceae,Phragmipedium,SG,PE,,30.0,,live,,G,D
2016,I,Hylobates moloch,Mammalia,Primates,Hylobatidae,Hylobates,IM,GB,,2.0,,live,,Z,C
2016,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,SG,AU,73.0,83.0,leather products (small),,T,R
2016,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,US,ZA,,52.0,,claws,,H,C
2016,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CH,UY,US,,1155.0,leather products (small),,T,W
2016,II,Dalbergia retusa,,Fabales,Leguminosae,Dalbergia,AR,ES,XX,11.0,,sawn wood,kg,T,O
2016,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,LB,IT,US,,4.0,leather products (small),,P,W
2016,II,Cercopithecus petaurista,Mammalia,Primates,Cercopithecidae,Cercopithecus,DE,CI,,,2.0,hair,g,S,W
2016,II,Mammillaria hahniana,,Caryophyllales,Cactaceae,Mammillaria,IT,CN,,700.0,,live,,T,A
2016,II,Bulbophyllum mearnsii,,Orchidales,Orchidaceae,Bulbophyllum,DE,PH,,3.0,24.0,live,,T,A
2016,II,Eclectus roratus,Aves,Psittaciformes,Psittacidae,Eclectus,BH,OM,,21.0,,live,,T,C
2016,II,Acropora spp.,Anthozoa,Scleractinia,Acroporidae,Acropora,NZ,FJ,,2000.0,,raw corals,,T,W
2016,II,Pyrrhura molinae,Aves,Psittaciformes,Psittacidae,Pyrrhura,JP,BE,IT,5.0,5.0,live,,T,C
2016,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,FR,CA,AU,3.0,,leather products (small),,T,R
2016,II,Aquilaria malaccensis,,Myrtales,Thymelaeaceae,Aquilaria,HK,SG,MY,1612.77,2665.354,chips,kg,T,W
2016,II,Cyphostemma montagnacii,,Rhamnales,Vitaceae,Cyphostemma,JP,MG,,20.0,32.0,live,,T,W
2016,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AU,SG,AU,,87.0,leather products (small),,T,R
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,PL,CH,TG,3.0,,leather products (small),,T,W
2016,I,Falco hybrid,Aves,Falconiformes,Falconidae,Falco,BH,AT,,,1.0,live,,T,C
2016,II,Dracula hybrid,,Orchidales,Orchidaceae,Dracula,CN,EC,,50.0,,live,,E,A
